OQ789457.1	vague species identification (OQ789457.1 Kyphosidae sp. isolate Kyp_100 small subunit ribosomal RNA gene, partial sequence; mitochondrial)
OQ789455.1	vague species identification (OQ789455.1 Ambassidae sp. isolate Amb_101 small subunit ribosomal RNA gene, partial sequence; mitochondrial)
OQ789454.1	vague species identification (OQ789454.1 Gobiidae sp. isolate Gob_103 small subunit ribosomal RNA gene, partial sequence; mitochondrial)
OQ789452.1	vague species identification (OQ789452.1 Eleotridae sp. isolate Ele_101 small subunit ribosomal RNA gene, partial sequence; mitochondrial)
OQ789451.1	vague species identification (OQ789451.1 Gobiidae sp. isolate Gob_102 small subunit ribosomal RNA gene, partial sequence; mitochondrial)
OQ789447.1	vague species identification (OQ789447.1 Gobiidae sp. isolate Gob_101 small subunit ribosomal RNA gene, partial sequence; mitochondrial)
OQ789444.1	vague species identification (OQ789444.1 Mugilidae sp. isolate Mug_101 small subunit ribosomal RNA gene, partial sequence; mitochondrial)
LC762645.1	vague species identification (LC762645.1 Rhinogobius sp. OR CBM:ZF:19754-1 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
LC069534.2	vague species identification (LC069534.2 Howella sp. CBM:ZF:15585 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
LC026617.2	vague species identification (LC026617.2 Howella sp. CBM:ZF:14249 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
ON398522.1	vague species identification (ON398522.1 Synchiropus sp. f SRA-2022 isolate Guinea Bissau_3 small subunit ribosomal RNA gene, partial sequence; mitochondrial)
ON398521.1	vague species identification (ON398521.1 Synchiropus sp. f SRA-2022 isolate Guinea Bissau_2 small subunit ribosomal RNA gene, partial sequence; mitochondrial)
ON398520.1	vague species identification (ON398520.1 Synchiropus sp. f SRA-2022 isolate Guinea Bissau_1 small subunit ribosomal RNA gene, partial sequence; mitochondrial)
LC752894.1	vague species identification (LC752894.1 Howella sp. CBM:ZF:20189 CBM:ZF:20189 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
LC752893.1	vague species identification (LC752893.1 Howella sp. CBM:ZF:14252 CBM:ZF:14252 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
LC752892.1	vague species identification (LC752892.1 Howella sp. CBM:ZF:14302 CBM:ZF:14302 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
LC630829.1	vague species identification (LC630829.1 Gymnogobius sp. HOKURIKU-JUZUKAKE-HAZE CBM:ZF:21072 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
LC604993.2	vague species identification (LC604993.2 Ophichthus sp. CBM:ZF:20848 CBM:ZF:20848 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
LC749806.1	vague species identification (LC749806.1 Xenomystax sp. CBM:ZF:22628 CBM:ZF:22628 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
LC749805.1	vague species identification (LC749805.1 Nettastomatidae sp. CBM:ZF:22627 CBM:ZF:22627 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
LC749804.1	vague species identification (LC749804.1 Nettastomatidae sp. CBM:ZF:22626 CBM:ZF:22626 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
LC049831.2	vague species identification (LC049831.2 Rhinogobius sp. CBM:ZF:12303 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
OP087811.1	vague species identification (OP087811.1 Thunnini sp. 190417-03A8_IC small subunit ribosomal RNA gene, partial sequence; mitochondrial)
LC145882.2	vague species identification (LC145882.2 Schismatogobius sp. CBM:ZF:12245 CBM:ZF:12245 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
AB974563.2	vague species identification (AB974563.2 Ophieleotris sp. TAMETOMO-HAZE CBM:ZF:12244 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
AB974562.2	vague species identification (AB974562.2 Stenogobius sp. TANEKAWA-HAZE CBM:ZF:12250-1 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
LC743616.1	vague species identification (LC743616.1 Lampanyctus sp. HUMZ:222545 HUMZ:222545 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
LC743615.1	vague species identification (LC743615.1 Lampanyctus sp. HUMZ:222529 HUMZ:222529 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
LC743614.1	vague species identification (LC743614.1 Lampanyctus sp. CBM:ZF:22574-1 CBM:ZF:22574-1 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
LC743611.1	vague species identification (LC743611.1 Lampanyctus sp. CBM:ZF:22569-1 CBM:ZF:22569-1 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
OP942193.1	vague species identification (OP942193.1 Scincella sp. RJia-2022a voucher CIB 119518 small subunit ribosomal RNA gene, partial sequence; mitochondrial)
OP942192.1	vague species identification (OP942192.1 Scincella sp. RJia-2022a voucher CIB 119510 small subunit ribosomal RNA gene, partial sequence; mitochondrial)
OP942191.1	vague species identification (OP942191.1 Scincella sp. RJia-2022a voucher CIB 87246 small subunit ribosomal RNA gene, partial sequence; mitochondrial)
OL671436.1	vague species identification (OL671436.1 Centrophorus cf. uyato RC-2022 voucher S000001 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671435.1	vague species identification (OL671435.1 Centrophorus cf. uyato RC-2022 voucher EL1711 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671433.1	vague species identification (OL671433.1 Centrophorus cf. uyato RC-2022 voucher CY-09-005 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671431.1	vague species identification (OL671431.1 Centrophorus cf. uyato RC-2022 voucher EL1614 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671430.1	vague species identification (OL671430.1 Centrophorus cf. uyato RC-2022 voucher EL1645 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671429.1	vague species identification (OL671429.1 Centrophorus cf. uyato RC-2022 voucher EL1613 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671428.1	vague species identification (OL671428.1 Centrophorus cf. uyato RC-2022 voucher EL0615 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671427.1	vague species identification (OL671427.1 Centrophorus cf. uyato RC-2022 voucher EL1708 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671426.1	vague species identification (OL671426.1 Centrophorus cf. uyato RC-2022 voucher EL0614 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671425.1	vague species identification (OL671425.1 Centrophorus cf. uyato RC-2022 voucher EL1650 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671422.1	vague species identification (OL671422.1 Centrophorus cf. uyato RC-2022 voucher 26CG13 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671421.1	vague species identification (OL671421.1 Centrophorus cf. uyato RC-2022 voucher EL1922 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671420.1	vague species identification (OL671420.1 Centrophorus cf. uyato RC-2022 voucher EL1671 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671419.1	vague species identification (OL671419.1 Centrophorus cf. uyato RC-2022 voucher 01CG13 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671418.1	vague species identification (OL671418.1 Centrophorus cf. uyato RC-2022 voucher 01SM10 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671417.1	vague species identification (OL671417.1 Centrophorus cf. uyato RC-2022 voucher EL1634 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671416.1	vague species identification (OL671416.1 Centrophorus cf. uyato RC-2022 voucher 50CG12 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671415.1	vague species identification (OL671415.1 Centrophorus cf. uyato RC-2022 voucher EL1649 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671414.1	vague species identification (OL671414.1 Centrophorus cf. uyato RC-2022 voucher EL1118 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671413.1	vague species identification (OL671413.1 Centrophorus cf. uyato RC-2022 voucher S000002 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671412.1	vague species identification (OL671412.1 Centrophorus cf. uyato RC-2022 voucher EL1677 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671411.1	vague species identification (OL671411.1 Centrophorus cf. uyato RC-2022 voucher EL1646 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671410.1	vague species identification (OL671410.1 Centrophorus cf. uyato RC-2022 voucher 56CG13 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671409.1	vague species identification (OL671409.1 Centrophorus cf. uyato RC-2022 voucher EL1690 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671408.1	vague species identification (OL671408.1 Centrophorus cf. uyato RC-2022 voucher GenMapDB000628 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671407.1	vague species identification (OL671407.1 Centrophorus cf. uyato RC-2022 voucher EL1642 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671406.1	vague species identification (OL671406.1 Centrophorus cf. uyato RC-2022 voucher EL1927 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671405.1	vague species identification (OL671405.1 Centrophorus cf. uyato RC-2022 voucher 41CG12 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671404.1	vague species identification (OL671404.1 Centrophorus cf. uyato RC-2022 voucher 04SM10 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671403.1	vague species identification (OL671403.1 Centrophorus cf. uyato RC-2022 voucher EL1921 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671402.1	vague species identification (OL671402.1 Centrophorus cf. uyato RC-2022 voucher 08CG13 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671401.1	vague species identification (OL671401.1 Centrophorus cf. uyato RC-2022 voucher EL1695 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671400.1	vague species identification (OL671400.1 Centrophorus cf. uyato RC-2022 voucher 23CG13 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671399.1	vague species identification (OL671399.1 Centrophorus cf. uyato RC-2022 voucher 34CG13 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671398.1	vague species identification (OL671398.1 Centrophorus cf. uyato RC-2022 voucher EL1704 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671397.1	vague species identification (OL671397.1 Centrophorus cf. uyato RC-2022 voucher EL1639 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671396.1	vague species identification (OL671396.1 Centrophorus cf. uyato RC-2022 voucher 07CG09 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671395.1	vague species identification (OL671395.1 Centrophorus cf. uyato RC-2022 voucher 02SM09 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671394.1	vague species identification (OL671394.1 Centrophorus cf. uyato RC-2022 voucher EL1710 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671393.1	vague species identification (OL671393.1 Centrophorus cf. uyato RC-2022 voucher AN025LOBRPA 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671392.1	vague species identification (OL671392.1 Centrophorus cf. uyato RC-2022 voucher CY-09-006 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671391.1	vague species identification (OL671391.1 Centrophorus cf. uyato RC-2022 voucher 11CG09 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671390.1	vague species identification (OL671390.1 Centrophorus cf. uyato RC-2022 voucher EL1688 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671389.1	vague species identification (OL671389.1 Centrophorus cf. uyato RC-2022 voucher EL1694 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671388.1	vague species identification (OL671388.1 Centrophorus cf. uyato RC-2022 voucher 05CG09 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671387.1	vague species identification (OL671387.1 Centrophorus cf. uyato RC-2022 voucher 43CG12 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671386.1	vague species identification (OL671386.1 Centrophorus cf. uyato RC-2022 voucher EL1705 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671385.1	vague species identification (OL671385.1 Centrophorus cf. uyato RC-2022 voucher CY-09-008 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671384.1	vague species identification (OL671384.1 Centrophorus cf. uyato RC-2022 voucher EL1925 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671383.1	vague species identification (OL671383.1 Centrophorus cf. uyato RC-2022 voucher EL1633 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671382.1	vague species identification (OL671382.1 Centrophorus cf. uyato RC-2022 voucher S000004 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671381.1	vague species identification (OL671381.1 Centrophorus cf. uyato RC-2022 voucher S000003 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671380.1	vague species identification (OL671380.1 Centrophorus cf. uyato RC-2022 voucher 47CG12 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671379.1	vague species identification (OL671379.1 Centrophorus cf. uyato RC-2022 voucher 35CG13 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671378.1	vague species identification (OL671378.1 Centrophorus cf. uyato RC-2022 voucher S000005 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671377.1	vague species identification (OL671377.1 Centrophorus cf. uyato RC-2022 voucher 45CG12 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671376.1	vague species identification (OL671376.1 Centrophorus cf. uyato RC-2022 voucher 33CG13 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671374.1	vague species identification (OL671374.1 Centrophorus cf. uyato RC-2022 voucher 31CG13 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671373.1	vague species identification (OL671373.1 Centrophorus cf. uyato RC-2022 voucher EL1533 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671372.1	vague species identification (OL671372.1 Centrophorus cf. uyato RC-2022 voucher EL1683 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671371.1	vague species identification (OL671371.1 Centrophorus cf. uyato RC-2022 voucher EL1699 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671370.1	vague species identification (OL671370.1 Centrophorus cf. uyato RC-2022 voucher EL1668 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671369.1	vague species identification (OL671369.1 Centrophorus cf. uyato RC-2022 voucher 05CG13 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671368.1	vague species identification (OL671368.1 Centrophorus cf. uyato RC-2022 voucher EL1612 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671367.1	vague species identification (OL671367.1 Centrophorus cf. uyato RC-2022 voucher 01CG12M10_A 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671366.1	vague species identification (OL671366.1 Centrophorus cf. uyato RC-2022 voucher 01SM09 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671365.1	vague species identification (OL671365.1 Centrophorus cf. uyato RC-2022 voucher S000014 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671364.1	vague species identification (OL671364.1 Centrophorus cf. uyato RC-2022 voucher EL1709 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671363.1	vague species identification (OL671363.1 Centrophorus cf. uyato RC-2022 voucher 09CG09 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671362.1	vague species identification (OL671362.1 Centrophorus cf. uyato RC-2022 voucher 01CG12M10_B 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671361.1	vague species identification (OL671361.1 Centrophorus cf. uyato RC-2022 voucher EL1930 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671360.1	vague species identification (OL671360.1 Centrophorus cf. uyato RC-2022 voucher EL1685 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671359.1	vague species identification (OL671359.1 Centrophorus cf. uyato RC-2022 voucher 03SM10 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671358.1	vague species identification (OL671358.1 Centrophorus cf. uyato RC-2022 voucher EL0599 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671357.1	vague species identification (OL671357.1 Centrophorus cf. uyato RC-2022 voucher CY-09-007 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671356.1	vague species identification (OL671356.1 Centrophorus cf. uyato RC-2022 voucher EL1707 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671354.1	vague species identification (OL671354.1 Centrophorus cf. uyato RC-2022 voucher 40CG13 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671353.1	vague species identification (OL671353.1 Centrophorus cf. uyato RC-2022 voucher 19CG13 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671352.1	vague species identification (OL671352.1 Centrophorus cf. uyato RC-2022 voucher 48CG13 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671351.1	vague species identification (OL671351.1 Centrophorus cf. uyato RC-2022 voucher EL1697 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671350.1	vague species identification (OL671350.1 Centrophorus cf. uyato RC-2022 voucher 17CG13 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671349.1	vague species identification (OL671349.1 Centrophorus cf. uyato RC-2022 voucher 46CG12 16S ribosomal RNA gene, partial sequence; mitochondrial)
OL671348.1	vague species identification (OL671348.1 Centrophorus cf. uyato RC-2022 voucher 22CG13 16S ribosomal RNA gene, partial sequence; mitochondrial)
